,temporada_alta,dif_min,atraso_15,periodo_dia
999,1,3.0,0,noche
1000,1,0.0,0,noche
1001,1,0.0,0,noche
1002,1,-8.0,0,noche
1003,1,-1.0,0,noche
1004,1,19.0,1,noche
1005,1,4.0,0,noche
1006,1,10.0,0,noche
1007,1,-4.0,0,noche
1008,1,15.0,0,noche
1009,1,0.0,0,noche
1010,1,0.0,0,noche
1011,1,6.0,0,noche
1012,1,14.0,0,noche
1013,1,-3.0,0,noche
1014,1,-3.0,0,noche
1015,1,10.0,0,noche
1016,1,2.0,0,noche
1017,1,9.0,0,noche
1018,1,-9.0,0,noche
1019,1,-5.0,0,noche
1020,1,13.0,0,noche
1021,1,17.0,1,noche
1022,1,29.0,1,noche
1023,1,-5.0,0,noche
1024,1,10.0,0,noche
1025,1,14.0,0,noche
1026,1,2.0,0,tarde
1027,1,16.0,1,tarde
1028,1,2.0,0,tarde
1029,1,7.0,0,tarde
1030,1,10.0,0,tarde
1031,1,10.0,0,tarde
1032,1,13.0,0,tarde
1033,1,0.0,0,tarde
1034,1,13.0,0,tarde
1035,1,5.0,0,tarde
1036,1,5.0,0,tarde
1037,1,9.0,0,tarde
1038,1,10.0,0,tarde
1039,1,6.0,0,tarde
1040,1,17.0,1,noche
1041,1,15.0,0,tarde
1042,1,27.0,1,tarde
1043,1,9.0,0,tarde
1044,1,21.0,1,tarde
1045,1,15.0,0,tarde
1046,1,7.0,0,tarde
1047,1,9.0,0,tarde
1048,1,-2.0,0,tarde
1049,1,18.0,1,tarde
1050,1,18.0,1,tarde
1051,1,1.0,0,tarde
1052,1,2.0,0,tarde
1053,1,3.0,0,tarde
1054,1,-1.0,0,tarde
1055,1,13.0,0,tarde
1056,1,-1.0,0,tarde
1057,1,-5.0,0,tarde
1058,1,60.0,1,noche
1059,1,17.0,1,noche
1060,1,12.0,0,noche
1061,1,19.0,1,noche
1062,1,44.0,1,noche
1063,1,15.0,0,noche
1064,1,15.0,0,noche
1065,1,8.0,0,noche
1066,1,1.0,0,noche
1067,1,46.0,1,mañana
1068,1,17.0,1,mañana
1069,1,14.0,0,mañana
1070,1,10.0,0,mañana
1071,1,25.0,1,mañana
1072,1,23.0,1,mañana
1073,1,0.0,0,mañana
1074,1,12.0,0,mañana
1075,1,18.0,1,mañana
1076,1,18.0,1,tarde
1077,1,5.0,0,mañana
1078,1,-2.0,0,mañana
1079,1,38.0,1,mañana
1080,1,4.0,0,mañana
1081,1,5.0,0,mañana
1082,1,35.0,1,mañana
1083,1,14.0,0,tarde
1084,1,3.0,0,tarde
1085,1,3.0,0,tarde
1086,1,11.0,0,tarde
1087,1,15.0,0,tarde
1088,1,8.0,0,tarde
1089,1,13.0,0,tarde
1090,1,15.0,0,tarde
1091,1,10.0,0,tarde
1092,1,3.0,0,tarde
1093,1,1.0,0,tarde
1094,1,-4.0,0,tarde
1095,1,14.0,0,tarde
1096,1,14.0,0,tarde
1097,1,9.0,0,tarde
1098,1,5.0,0,tarde
1099,1,6.0,0,tarde
1100,1,16.0,1,tarde
1101,1,4.0,0,tarde
1102,1,16.0,1,tarde
1103,1,13.0,0,tarde
1104,1,32.0,1,tarde
1105,1,-3.0,0,tarde
1106,1,0.0,0,tarde
1107,1,3.0,0,tarde
1108,1,25.0,1,tarde
1109,1,28.0,1,tarde
1110,1,1.0,0,tarde
1111,1,1.0,0,tarde
1112,1,17.0,1,tarde
1113,1,10.0,0,tarde
1114,1,16.0,1,noche
1115,1,6.0,0,noche
1116,1,7.0,0,noche
1117,1,6.0,0,noche
1118,1,12.0,0,noche
1119,1,15.0,0,noche
1120,1,94.0,1,noche
1121,1,19.0,1,noche
1122,1,25.0,1,noche
1123,1,23.0,1,noche
1124,1,17.0,1,noche
1125,1,8.0,0,noche
1126,1,10.0,0,noche
1127,1,26.0,1,noche
1128,1,17.0,1,noche
1129,1,16.0,1,noche
1130,1,28.0,1,noche
1131,1,12.0,0,noche
1132,1,25.0,1,noche
1133,1,2.0,0,noche
1134,1,-4.0,0,noche
1135,1,13.0,0,noche
1136,1,16.0,1,noche
1137,1,8.0,0,noche
1138,1,8.0,0,noche
1139,1,9.0,0,noche
1140,1,7.0,0,noche
1141,1,12.0,0,noche
1142,1,8.0,0,noche
1143,1,12.0,0,noche
1144,1,12.0,0,noche
1145,1,35.0,1,mañana
1146,1,11.0,0,mañana
1147,1,133.0,1,mañana
1148,1,37.0,1,mañana
1149,1,13.0,0,mañana
1150,1,13.0,0,mañana
1151,1,27.0,1,mañana
1152,1,159.0,1,mañana
1153,1,1.0,0,mañana
1154,1,15.0,0,mañana
1155,1,2.0,0,mañana
1156,1,4.0,0,mañana
1157,1,20.0,1,mañana
1158,1,14.0,0,mañana
1159,1,22.0,1,mañana
1160,1,2.0,0,mañana
1161,1,12.0,0,mañana
1162,1,3.0,0,mañana
1163,1,21.0,1,mañana
1164,1,16.0,1,mañana
1165,1,10.0,0,mañana
1166,1,8.0,0,mañana
1167,1,19.0,1,mañana
1168,1,6.0,0,mañana
1169,1,6.0,0,mañana
1170,1,13.0,0,mañana
1171,1,9.0,0,mañana
1172,1,18.0,1,mañana
1173,1,6.0,0,mañana
1174,1,25.0,1,mañana
1175,1,-2.0,0,tarde
1176,1,43.0,1,noche
1177,1,3.0,0,tarde
1178,1,12.0,0,tarde
1179,1,6.0,0,tarde
1180,1,16.0,1,tarde
1181,1,-1.0,0,tarde
1182,1,13.0,0,tarde
1183,1,2.0,0,tarde
1184,1,8.0,0,tarde
1185,1,11.0,0,tarde
1186,1,26.0,1,tarde
1187,1,0.0,0,tarde
1188,1,4.0,0,tarde
1189,1,4.0,0,tarde
1190,1,18.0,1,tarde
1191,1,5.0,0,tarde
1192,1,1.0,0,tarde
1193,1,-1.0,0,tarde
1194,1,-2.0,0,tarde
1195,1,18.0,1,tarde
1196,1,18.0,1,tarde
1197,1,7.0,0,tarde
1198,1,7.0,0,tarde
1199,1,1.0,0,tarde
1200,1,37.0,1,tarde
1201,1,75.0,1,noche
1202,1,-3.0,0,noche
1203,1,9.0,0,noche
1204,1,18.0,1,noche
1205,1,12.0,0,noche
1206,1,15.0,0,noche
1207,1,5.0,0,noche
1208,1,14.0,0,noche
1209,1,20.0,1,noche
1210,1,-7.0,0,noche
1211,1,-2.0,0,noche
1212,1,-6.0,0,noche
1213,1,-2.0,0,noche
1214,1,10.0,0,tarde
1215,1,0.0,0,tarde
1216,1,5.0,0,mañana
1217,1,-6.0,0,tarde
1218,1,9.0,0,noche
1219,1,5.0,0,mañana
1220,1,25.0,1,noche
1221,1,-5.0,0,mañana
1222,1,1.0,0,mañana
1223,1,0.0,0,mañana
1224,1,-2.0,0,mañana
1225,1,-3.0,0,mañana
1226,1,1.0,0,mañana
1227,1,1.0,0,mañana
1228,1,-4.0,0,mañana
1229,1,-4.0,0,mañana
1230,1,-4.0,0,mañana
1231,1,2.0,0,mañana
1232,1,-3.0,0,mañana
1233,1,2.0,0,mañana
1234,1,25.0,1,mañana
1235,1,-1.0,0,mañana
1236,1,3.0,0,mañana
1237,1,-4.0,0,mañana
1238,1,4.0,0,mañana
1239,1,-3.0,0,mañana
1240,1,-1.0,0,mañana
1241,1,4.0,0,mañana
1242,1,14.0,0,mañana
1243,1,-3.0,0,mañana
1244,1,-2.0,0,mañana
1245,1,-2.0,0,mañana
1246,1,0.0,0,mañana
1247,1,-2.0,0,mañana
1248,1,4.0,0,mañana
1249,1,12.0,0,mañana
1250,1,0.0,0,mañana
1251,1,-2.0,0,mañana
1252,1,-3.0,0,tarde
1253,1,-1.0,0,tarde
1254,1,35.0,1,tarde
1255,1,-2.0,0,tarde
1256,1,0.0,0,tarde
1257,1,4.0,0,tarde
1258,1,7.0,0,tarde
1259,1,53.0,1,tarde
1260,1,1.0,0,tarde
1261,1,-3.0,0,tarde
1262,1,-3.0,0,tarde
1263,1,-1.0,0,tarde
1264,1,-3.0,0,tarde
1265,1,-2.0,0,tarde
1266,1,-1.0,0,tarde
1267,1,11.0,0,tarde
1268,1,10.0,0,tarde
1269,1,5.0,0,mañana
1270,1,-7.0,0,mañana
1271,1,-2.0,0,mañana
1272,1,8.0,0,mañana
1273,1,2.0,0,mañana
1274,1,-2.0,0,mañana
1275,1,-2.0,0,mañana
1276,1,-7.0,0,mañana
1277,1,-1.0,0,mañana
1278,1,0.0,0,mañana
1279,1,-1.0,0,mañana
1280,1,11.0,0,mañana
1281,1,10.0,0,mañana
1282,1,20.0,1,mañana
1283,1,10.0,0,mañana
1284,1,-2.0,0,mañana
1285,1,3.0,0,mañana
1286,1,2.0,0,mañana
1287,1,1.0,0,mañana
1288,1,-1.0,0,mañana
1289,1,3.0,0,mañana
1290,1,1.0,0,mañana
1291,1,-4.0,0,mañana
1292,1,-1.0,0,mañana
1293,1,6.0,0,mañana
1294,1,-1.0,0,mañana
1295,1,-3.0,0,mañana
1296,1,14.0,0,mañana
1297,1,1.0,0,mañana
1298,1,-2.0,0,mañana
1299,1,11.0,0,mañana
1300,1,-1.0,0,tarde
1301,1,8.0,0,mañana
1302,1,-4.0,0,mañana
1303,1,-4.0,0,tarde
1304,1,-4.0,0,mañana
1305,1,24.0,1,mañana
1306,1,-4.0,0,tarde
1307,1,1.0,0,mañana
1308,1,-3.0,0,mañana
1309,1,5.0,0,tarde
1310,1,-3.0,0,mañana
1311,1,-1.0,0,mañana
1312,1,-5.0,0,tarde
1313,1,-1.0,0,mañana
1314,1,12.0,0,mañana
1315,1,-2.0,0,mañana
1316,1,12.0,0,mañana
1317,1,6.0,0,mañana
1318,1,-3.0,0,mañana
1319,1,-1.0,0,mañana
1320,1,1.0,0,mañana
1321,1,-6.0,0,mañana
1322,1,-1.0,0,mañana
1323,1,0.0,0,mañana
1324,1,0.0,0,mañana
1325,1,12.0,0,mañana
1326,1,7.0,0,mañana
1327,1,7.0,0,mañana
1328,1,-1.0,0,mañana
1329,1,3.0,0,mañana
1330,1,5.0,0,mañana
1331,1,-3.0,0,mañana
1332,1,0.0,0,mañana
1333,1,6.0,0,mañana
1334,1,4.0,0,mañana
1335,1,-5.0,0,mañana
1336,1,-3.0,0,mañana
1337,1,8.0,0,mañana
1338,1,0.0,0,mañana
1339,1,3.0,0,mañana
1340,1,21.0,1,mañana
1341,1,12.0,0,mañana
1342,1,1.0,0,mañana
1343,1,0.0,0,mañana
1344,1,-4.0,0,tarde
1345,1,12.0,0,tarde
1346,1,-4.0,0,tarde
1347,1,-2.0,0,tarde
1348,1,-1.0,0,tarde
1349,1,0.0,0,tarde
1350,1,-2.0,0,tarde
1351,1,-6.0,0,tarde
1352,1,-3.0,0,tarde
1353,1,2.0,0,tarde
1354,1,-1.0,0,tarde
1355,1,3.0,0,tarde
1356,1,7.0,0,tarde
1357,1,-7.0,0,tarde
1358,1,-7.0,0,tarde
1359,1,9.0,0,tarde
1360,1,4.0,0,tarde
1361,1,-5.0,0,tarde
1362,1,-1.0,0,tarde
1363,1,1.0,0,tarde
1364,1,2.0,0,tarde
1365,1,1.0,0,tarde
1366,1,10.0,0,tarde
1367,1,0.0,0,tarde
1368,1,6.0,0,tarde
1369,1,0.0,0,tarde
1370,1,-3.0,0,tarde
1371,1,-1.0,0,tarde
1372,1,0.0,0,tarde
1373,1,-2.0,0,tarde
1374,1,2.0,0,tarde
1375,1,0.0,0,tarde
1376,1,-8.0,0,tarde
1377,1,-1.0,0,tarde
1378,1,-4.0,0,tarde
1379,1,-2.0,0,tarde
1380,1,-4.0,0,tarde
1381,1,30.0,1,tarde
1382,1,15.0,0,tarde
1383,1,-6.0,0,noche
1384,1,-3.0,0,noche
1385,1,-2.0,0,noche
1386,1,4.0,0,noche
1387,1,0.0,0,noche
1388,1,3.0,0,noche
1389,1,-1.0,0,noche
1390,1,-2.0,0,noche
1391,1,-3.0,0,noche
1392,1,-3.0,0,noche
1393,1,0.0,0,noche
1394,1,-7.0,0,noche
1395,1,-2.0,0,noche
1396,1,5.0,0,noche
1397,1,26.0,1,noche
1398,1,22.0,1,noche
1399,1,-2.0,0,noche
1400,1,-6.0,0,noche
1401,1,2.0,0,noche
1402,1,3.0,0,noche
1403,1,1.0,0,noche
1404,1,3.0,0,noche
1405,1,0.0,0,noche
1406,1,4.0,0,noche
1407,1,11.0,0,noche
1408,1,9.0,0,noche
1409,1,-2.0,0,noche
1410,1,0.0,0,mañana
1411,1,-8.0,0,mañana
1412,1,-3.0,0,mañana
1413,1,0.0,0,mañana
1414,1,-4.0,0,mañana
1415,1,2.0,0,mañana
1416,1,1.0,0,mañana
1417,1,-3.0,0,mañana
1418,1,-9.0,0,mañana
1419,1,3.0,0,mañana
1420,1,-1.0,0,mañana
1421,1,7.0,0,mañana
1422,1,-3.0,0,mañana
1423,1,-2.0,0,mañana
1424,1,-5.0,0,mañana
1425,1,-3.0,0,mañana
1426,1,-4.0,0,mañana
1427,1,-2.0,0,mañana
1428,1,-2.0,0,mañana
1429,1,-1.0,0,mañana
1430,1,1.0,0,mañana
1431,1,-2.0,0,mañana
1432,1,-7.0,0,tarde
1433,1,-4.0,0,tarde
1434,1,1.0,0,tarde
1435,1,10.0,0,tarde
1436,1,4.0,0,tarde
1437,1,-3.0,0,tarde
1438,1,-4.0,0,tarde
1439,1,4.0,0,tarde
1440,1,-2.0,0,tarde
1441,1,5.0,0,tarde
1442,1,9.0,0,tarde
1443,1,5.0,0,tarde
1444,1,-2.0,0,tarde
1445,1,5.0,0,tarde
1446,1,-4.0,0,tarde
1447,1,-4.0,0,tarde
1448,1,-3.0,0,tarde
1449,1,-9.0,0,tarde
1450,1,0.0,0,tarde
1451,1,0.0,0,tarde
1452,1,-6.0,0,tarde
1453,1,0.0,0,tarde
1454,1,-2.0,0,tarde
1455,1,-1.0,0,tarde
1456,1,1.0,0,tarde
1457,1,96.0,1,tarde
1458,1,0.0,0,tarde
1459,1,24.0,1,tarde
1460,1,1.0,0,tarde
1461,1,13.0,0,tarde
1462,1,10.0,0,tarde
1463,1,-4.0,0,mañana
1464,1,-5.0,0,mañana
1465,1,-1.0,0,mañana
1466,1,-3.0,0,mañana
1467,1,-3.0,0,mañana
1468,1,-4.0,0,mañana
1469,1,0.0,0,mañana
1470,1,32.0,1,mañana
1471,1,2.0,0,mañana
1472,1,-3.0,0,mañana
1473,1,-2.0,0,mañana
1474,1,-1.0,0,mañana
1475,1,16.0,1,mañana
1476,1,21.0,1,mañana
1477,1,14.0,0,mañana
1478,1,115.0,1,mañana
1479,1,7.0,0,mañana
1480,1,2.0,0,mañana
1481,1,-2.0,0,mañana
1482,1,-3.0,0,mañana
1483,1,-2.0,0,mañana
1484,1,1.0,0,mañana
1485,1,-2.0,0,mañana
1486,1,-5.0,0,mañana
1487,1,-4.0,0,mañana
1488,1,-3.0,0,mañana
1489,1,-2.0,0,mañana
1490,1,2.0,0,mañana
1491,1,4.0,0,mañana
1492,1,-2.0,0,mañana
1493,1,14.0,0,tarde
1494,1,-3.0,0,tarde
1495,1,-1.0,0,tarde
1496,1,1.0,0,tarde
1497,1,3.0,0,tarde
1498,1,0.0,0,mañana
1499,1,0.0,0,tarde
1500,1,-4.0,0,tarde
1501,1,5.0,0,tarde
1502,1,-2.0,0,tarde
1503,1,-5.0,0,tarde
1504,1,-1.0,0,tarde
1505,1,-2.0,0,mañana
1506,1,1.0,0,tarde
1507,1,6.0,0,tarde
1508,1,-2.0,0,tarde
1509,1,5.0,0,tarde
1510,1,-1.0,0,tarde
1511,1,-1.0,0,tarde
1512,1,4.0,0,mañana
1513,1,-5.0,0,tarde
1514,1,4.0,0,tarde
1515,1,-2.0,0,tarde
1516,1,13.0,0,tarde
1517,1,1.0,0,tarde
1518,1,0.0,0,tarde
1519,1,0.0,0,mañana
1520,1,-4.0,0,tarde
1521,1,32.0,1,tarde
1522,1,-3.0,0,tarde
1523,1,10.0,0,tarde
1524,1,-8.0,0,tarde
1525,1,0.0,0,tarde
1526,1,45.0,1,tarde
1527,1,-3.0,0,tarde
1528,1,-2.0,0,tarde
1529,1,-2.0,0,tarde
1530,1,-4.0,0,tarde
1531,1,-1.0,0,tarde
1532,1,1.0,0,tarde
1533,1,-3.0,0,tarde
1534,1,-1.0,0,tarde
1535,1,0.0,0,tarde
1536,1,2.0,0,tarde
1537,1,-8.0,0,tarde
1538,1,3.0,0,tarde
1539,1,-3.0,0,tarde
1540,1,-3.0,0,tarde
1541,1,-10.0,0,tarde
1542,1,-2.0,0,tarde
1543,1,-5.0,0,tarde
1544,1,3.0,0,tarde
1545,1,-4.0,0,tarde
1546,1,-1.0,0,tarde
1547,1,3.0,0,tarde
1548,1,-3.0,0,tarde
1549,1,1.0,0,tarde
1550,1,0.0,0,tarde
1551,1,2.0,0,tarde
1552,1,-1.0,0,tarde
1553,1,2.0,0,tarde
1554,1,4.0,0,tarde
1555,1,-6.0,0,mañana
1556,1,5.0,0,mañana
1557,1,0.0,0,mañana
1558,1,-2.0,0,mañana
1559,1,0.0,0,mañana
1560,1,-2.0,0,mañana
1561,1,20.0,1,mañana
1562,1,0.0,0,mañana
1563,1,1.0,0,mañana
1564,1,-1.0,0,mañana
1565,1,1.0,0,mañana
1566,1,-1.0,0,mañana
1567,1,5.0,0,mañana
1568,1,-4.0,0,mañana
1569,1,12.0,0,mañana
1570,1,-3.0,0,mañana
1571,1,-1.0,0,mañana
1572,1,0.0,0,mañana
1573,1,-1.0,0,mañana
1574,1,-2.0,0,mañana
1575,1,0.0,0,mañana
1576,1,0.0,0,mañana
1577,1,-4.0,0,mañana
1578,1,-2.0,0,mañana
1579,1,-1.0,0,mañana
1580,1,0.0,0,mañana
1581,1,3.0,0,mañana
1582,1,3.0,0,mañana
1583,1,0.0,0,mañana
1584,1,-3.0,0,mañana
1585,1,-6.0,0,tarde
1586,1,0.0,0,noche
1587,1,0.0,0,noche
1588,1,-3.0,0,noche
1589,1,8.0,0,noche
1590,1,-4.0,0,noche
1591,1,10.0,0,noche
1592,1,23.0,1,noche
1593,1,-1.0,0,noche
1594,1,-3.0,0,noche
1595,1,14.0,0,noche
1596,1,14.0,0,noche
1597,1,5.0,0,noche
1598,1,3.0,0,noche
1599,1,1.0,0,noche
1600,1,0.0,0,noche
1601,1,11.0,0,noche
1602,1,20.0,1,noche
1603,1,74.0,1,noche
1604,1,26.0,1,noche
1605,1,12.0,0,noche
1606,1,13.0,0,noche
1607,1,2.0,0,noche
1608,1,0.0,0,noche
1609,1,0.0,0,noche
1610,1,13.0,0,noche
1611,1,14.0,0,noche
1612,1,-2.0,0,noche
1613,1,1.0,0,noche
1614,1,18.0,1,noche
1615,1,4.0,0,noche
1616,1,30.0,1,noche
1617,1,-2.0,0,tarde
1618,1,-3.0,0,mañana
1619,1,-3.0,0,mañana
1620,1,10.0,0,mañana
1621,1,2.0,0,mañana
1622,1,-1.0,0,mañana
1623,1,-2.0,0,mañana
1624,1,29.0,1,mañana
1625,1,3.0,0,mañana
1626,1,2.0,0,mañana
1627,1,1.0,0,mañana
1628,1,15.0,0,mañana
1629,1,-2.0,0,mañana
1630,1,18.0,1,mañana
1631,1,6.0,0,mañana
1632,1,0.0,0,mañana
1633,1,11.0,0,mañana
1634,1,-5.0,0,mañana
1635,1,2.0,0,mañana
1636,1,4.0,0,mañana
1637,1,1.0,0,mañana
1638,1,0.0,0,mañana
1639,1,6.0,0,mañana
1640,1,0.0,0,mañana
1641,1,-6.0,0,mañana
1642,1,-1.0,0,mañana
1643,1,-3.0,0,mañana
1644,1,1.0,0,mañana
1645,1,1.0,0,mañana
1646,1,6.0,0,mañana
1647,1,10.0,0,mañana
1648,1,0.0,0,mañana
1649,1,-2.0,0,tarde
1650,1,-3.0,0,tarde
1651,1,-4.0,0,tarde
1652,1,-3.0,0,tarde
1653,1,-3.0,0,tarde
1654,1,5.0,0,tarde
1655,1,-2.0,0,tarde
1656,1,2.0,0,tarde
1657,1,7.0,0,tarde
1658,1,9.0,0,tarde
1659,1,16.0,1,tarde
1660,1,-2.0,0,tarde
1661,1,3.0,0,tarde
1662,1,-1.0,0,tarde
1663,1,1.0,0,tarde
1664,1,-4.0,0,tarde
1665,1,-2.0,0,tarde
1666,1,-2.0,0,tarde
1667,1,-4.0,0,tarde
1668,1,10.0,0,tarde
1669,1,5.0,0,tarde
1670,1,2.0,0,tarde
1671,1,-6.0,0,tarde
1672,1,3.0,0,tarde
1673,1,17.0,1,tarde
1674,1,-4.0,0,tarde
1675,1,-1.0,0,tarde
1676,1,16.0,1,tarde
1677,1,-5.0,0,tarde
1678,1,-1.0,0,tarde
1679,1,-2.0,0,noche
1680,1,2.0,0,tarde
1681,1,-1.0,0,tarde
1682,1,0.0,0,tarde
1683,1,-5.0,0,noche
1684,1,2.0,0,tarde
1685,1,3.0,0,tarde
1686,1,-4.0,0,tarde
1687,1,7.0,0,noche
1688,1,-3.0,0,tarde
1689,1,-1.0,0,tarde
1690,1,1.0,0,tarde
1691,1,0.0,0,noche
1692,1,-1.0,0,tarde
1693,1,-1.0,0,tarde
1694,1,-1.0,0,tarde
1695,1,-1.0,0,noche
1696,1,-3.0,0,mañana
1697,1,2.0,0,mañana
1698,1,-2.0,0,mañana
1699,1,1.0,0,mañana
1700,1,-5.0,0,mañana
1701,1,-6.0,0,mañana
1702,1,3.0,0,mañana
1703,1,-2.0,0,mañana
1704,1,-4.0,0,mañana
1705,1,-5.0,0,mañana
1706,1,-3.0,0,mañana
1707,1,-4.0,0,mañana
1708,1,-2.0,0,mañana
1709,1,-1.0,0,mañana
1710,1,-1.0,0,mañana
1711,1,6.0,0,mañana
1712,1,-2.0,0,mañana
1713,1,-2.0,0,mañana
1714,1,18.0,1,mañana
1715,1,4.0,0,mañana
1716,1,8.0,0,mañana
1717,1,-3.0,0,mañana
1718,1,-4.0,0,mañana
1719,1,-3.0,0,mañana
1720,1,-4.0,0,mañana
1721,1,4.0,0,mañana
1722,1,104.0,1,mañana
1723,1,6.0,0,mañana
1724,1,4.0,0,mañana
1725,1,-4.0,0,mañana
1726,1,-4.0,0,noche
1727,1,-2.0,0,tarde
1728,1,-1.0,0,tarde
1729,1,5.0,0,tarde
1730,1,-4.0,0,tarde
1731,1,-2.0,0,tarde
1732,1,-5.0,0,tarde
1733,1,-1.0,0,tarde
1734,1,5.0,0,tarde
1735,1,-3.0,0,tarde
1736,1,5.0,0,tarde
1737,1,28.0,1,tarde
1738,1,8.0,0,tarde
1739,1,30.0,1,tarde
1740,1,0.0,0,tarde
1741,1,7.0,0,tarde
1742,1,2.0,0,tarde
1743,1,-6.0,0,tarde
1744,1,10.0,0,tarde
1745,1,3.0,0,tarde
1746,1,12.0,0,tarde
1747,1,81.0,1,tarde
1748,1,-1.0,0,tarde
1749,1,2.0,0,tarde
1750,1,21.0,1,tarde
1751,1,-1.0,0,tarde
1752,1,3.0,0,tarde
1753,1,-3.0,0,mañana
1754,1,-9.0,0,mañana
1755,1,-1.0,0,mañana
1756,1,-1.0,0,mañana
1757,1,4.0,0,mañana
1758,1,-5.0,0,mañana
1759,1,-9.0,0,mañana
1760,1,2.0,0,mañana
1761,1,-7.0,0,mañana
1762,1,4.0,0,mañana
1763,1,-5.0,0,mañana
1764,1,-1.0,0,mañana
1765,1,0.0,0,mañana
1766,1,-2.0,0,mañana
1767,1,12.0,0,mañana
1768,1,-3.0,0,mañana
1769,1,-9.0,0,mañana
1770,1,-2.0,0,mañana
1771,1,-4.0,0,mañana
1772,1,1.0,0,mañana
1773,1,-3.0,0,mañana
1774,1,1.0,0,mañana
1775,1,-3.0,0,mañana
1776,1,-6.0,0,mañana
1777,1,-6.0,0,mañana
1778,1,-1.0,0,mañana
1779,1,0.0,0,mañana
1780,1,3.0,0,mañana
1781,1,1.0,0,mañana
1782,1,35.0,1,mañana
1783,1,-3.0,0,mañana
1784,1,37.0,1,mañana
1785,1,-1.0,0,mañana
1786,1,-2.0,0,mañana
1787,1,40.0,1,mañana
1788,1,7.0,0,mañana
1789,1,1.0,0,mañana
1790,1,-2.0,0,tarde
1791,1,-3.0,0,mañana
1792,1,-2.0,0,mañana
1793,1,1.0,0,mañana
1794,1,0.0,0,mañana
1795,1,13.0,0,mañana
1796,1,1.0,0,mañana
1797,1,0.0,0,tarde
1798,1,0.0,0,mañana
1799,1,-4.0,0,mañana
1800,1,-6.0,0,mañana
1801,1,-4.0,0,mañana
1802,1,-1.0,0,mañana
1803,1,-6.0,0,mañana
1804,1,1.0,0,tarde
1805,1,-3.0,0,mañana
1806,1,0.0,0,mañana
1807,1,3.0,0,mañana
1808,1,-1.0,0,mañana
1809,1,-2.0,0,mañana
1810,1,4.0,0,mañana
1811,1,-2.0,0,tarde
1812,1,0.0,0,mañana
1813,1,-2.0,0,mañana
1814,1,-7.0,0,tarde
1815,1,1.0,0,tarde
1816,1,-2.0,0,tarde
1817,1,0.0,0,tarde
1818,1,-1.0,0,tarde
1819,1,0.0,0,tarde
1820,1,-3.0,0,tarde
1821,1,0.0,0,tarde
1822,1,-3.0,0,tarde
1823,1,41.0,1,tarde
1824,1,-2.0,0,tarde
1825,1,-6.0,0,tarde
1826,1,-1.0,0,tarde
1827,1,-5.0,0,tarde
1828,1,0.0,0,tarde
1829,1,-3.0,0,tarde
1830,1,1.0,0,tarde
1831,1,-2.0,0,tarde
1832,1,10.0,0,tarde
1833,1,11.0,0,tarde
1834,1,6.0,0,tarde
1835,1,-4.0,0,tarde
1836,1,4.0,0,tarde
1837,1,4.0,0,tarde
1838,1,-9.0,0,tarde
1839,1,-1.0,0,tarde
1840,1,19.0,1,tarde
1841,1,8.0,0,tarde
1842,1,-5.0,0,tarde
1843,1,-2.0,0,tarde
1844,1,9.0,0,tarde
1845,1,8.0,0,tarde
1846,1,11.0,0,tarde
1847,1,43.0,1,tarde
1848,1,18.0,1,tarde
1849,1,-7.0,0,tarde
1850,1,-3.0,0,tarde
1851,1,36.0,1,tarde
1852,1,-2.0,0,tarde
1853,1,8.0,0,tarde
1854,1,4.0,0,tarde
1855,1,-2.0,0,tarde
1856,1,-3.0,0,tarde
1857,1,-3.0,0,tarde
1858,1,2.0,0,tarde
1859,1,3.0,0,tarde
1860,1,9.0,0,tarde
1861,1,12.0,0,tarde
1862,1,-3.0,0,tarde
1863,1,-5.0,0,tarde
1864,1,-2.0,0,tarde
1865,1,-2.0,0,tarde
1866,1,-4.0,0,tarde
1867,1,2.0,0,noche
1868,1,-4.0,0,noche
1869,1,16.0,1,noche
1870,1,-1.0,0,noche
1871,1,-5.0,0,noche
1872,1,-5.0,0,noche
1873,1,-2.0,0,noche
1874,1,1.0,0,noche
1875,1,3.0,0,mañana
1876,1,-1.0,0,mañana
1877,1,3.0,0,mañana
1878,1,-1.0,0,mañana
1879,1,-2.0,0,mañana
1880,1,-3.0,0,mañana
1881,1,1.0,0,mañana
1882,1,-2.0,0,mañana
1883,1,-4.0,0,mañana
1884,1,-4.0,0,mañana
1885,1,-5.0,0,mañana
1886,1,4.0,0,mañana
1887,1,0.0,0,mañana
1888,1,31.0,1,mañana
1889,1,-5.0,0,mañana
1890,1,-1.0,0,mañana
1891,1,-4.0,0,mañana
1892,1,1.0,0,mañana
1893,1,1.0,0,mañana
1894,1,4.0,0,mañana
1895,1,-3.0,0,mañana
1896,1,-1.0,0,mañana
1897,1,-5.0,0,mañana
1898,1,4.0,0,mañana
1899,1,10.0,0,mañana
1900,1,4.0,0,mañana
1901,1,2.0,0,mañana
1902,1,0.0,0,mañana
1903,1,-2.0,0,mañana
1904,1,-3.0,0,mañana
1905,1,-4.0,0,mañana
1906,1,2.0,0,mañana
1907,1,0.0,0,mañana
1908,1,0.0,0,mañana
1909,1,1.0,0,mañana
1910,1,-2.0,0,mañana
1911,1,-2.0,0,mañana
1912,1,-5.0,0,mañana
1913,1,0.0,0,mañana
1914,1,-4.0,0,mañana
1915,1,-1.0,0,mañana
